name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
Leandro Bolmaro,4.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-11.0,0,1,202110200MIN
Jake Layman,4.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.0,0,1,202110200MIN
McKinley Wright IV,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-6.0,0,1,202110200MIN
Patrick Beverley,,,,,,,,,,,,,,,,,,,,,0,1,202110200MIN
Tyrese Maxey,33.0,8.0,14.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,0.0,7.0,7.0,5.0,0.0,0.0,1.0,2.0,20.0,23.0,1,1,202110200NOP
Tobias Harris,27.0,8.0,16.0,0.5,0.0,2.0,0.0,4.0,5.0,0.8,2.0,10.0,12.0,2.0,1.0,0.0,0.0,0.0,20.0,8.0,1,1,202110200NOP
Seth Curry,27.0,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,10.0,8.0,1,1,202110200NOP
Joel Embiid,25.0,8.0,17.0,0.471,2.0,3.0,0.667,4.0,6.0,0.667,1.0,5.0,6.0,5.0,1.0,1.0,1.0,3.0,22.0,4.0,1,1,202110200NOP
Danny Green,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,1,1,202110200NOP
Matisse Thybulle,27.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,15.0,0,1,202110200NOP
Furkan Korkmaz,20.0,7.0,11.0,0.636,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,22.0,22.0,0,1,202110200NOP
Andre Drummond,19.0,2.0,4.0,0.5,0.0,0.0,,2.0,3.0,0.667,2.0,15.0,17.0,3.0,2.0,2.0,4.0,2.0,6.0,22.0,0,1,202110200NOP
Georges Niang,18.0,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,18.0,0,1,202110200NOP
Isaiah Joe,12.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-7.0,0,1,202110200NOP
Paul Reed,3.0,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-6.0,0,1,202110200NOP
Charles Bassey,2.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,0,1,202110200NOP
Aaron Henry,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,1,202110200NOP
Jaden Springer,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,1,202110200NOP
Brandon Ingram,36.0,12.0,26.0,0.462,1.0,3.0,0.333,0.0,0.0,,0.0,7.0,7.0,6.0,0.0,1.0,4.0,1.0,25.0,-29.0,1,0,202110200NOP
Nickeil Alexander-Walker,34.0,9.0,16.0,0.563,4.0,8.0,0.5,1.0,2.0,0.5,0.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,23.0,-19.0,1,0,202110200NOP
Jonas Valančiūnas,29.0,3.0,19.0,0.158,1.0,3.0,0.333,2.0,2.0,1.0,5.0,7.0,12.0,3.0,0.0,1.0,1.0,4.0,9.0,-21.0,1,0,202110200NOP
Devonte' Graham,29.0,6.0,9.0,0.667,4.0,6.0,0.667,2.0,3.0,0.667,0.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,18.0,-19.0,1,0,202110200NOP
Josh Hart,10.0,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,-2.0,1,0,202110200NOP
Naji Marshall,20.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,2.0,1.0,3.0,2.0,12.0,0,0,202110200NOP
Jaxson Hayes,18.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,4.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0,0,202110200NOP
Trey Murphy III,18.0,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,-4.0,0,0,202110200NOP
Kira Lewis Jr.,16.0,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,,1.0,3.0,4.0,5.0,1.0,0.0,1.0,1.0,5.0,1.0,0,0,202110200NOP
Garrett Temple,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-17.0,0,0,202110200NOP
Tomáš Satoranský,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,-9.0,0,0,202110200NOP
Herbert Jones,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,202110200NOP
Didi Louzada,,,,,,,,,,,,,,,,,,,,,0,0,202110200NOP
Willy Hernangómez,,,,,,,,,,,,,,,,,,,,,0,0,202110200NOP
Jose Alvarado,,,,,,,,,,,,,,,,,,,,,0,0,202110200NOP
Jaylen Brown,45.0,16.0,30.0,0.533,8.0,14.0,0.571,6.0,8.0,0.75,0.0,9.0,9.0,6.0,3.0,1.0,4.0,5.0,46.0,16.0,1,0,202110200NYK
Marcus Smart,45.0,5.0,14.0,0.357,5.0,11.0,0.455,0.0,0.0,,0.0,8.0,8.0,6.0,2.0,0.0,4.0,3.0,15.0,1.0,1,0,202110200NYK
Robert Williams,44.0,5.0,5.0,1.0,0.0,0.0,,6.0,8.0,0.75,3.0,7.0,10.0,3.0,3.0,5.0,0.0,1.0,16.0,11.0,1,0,202110200NYK
Jayson Tatum,44.0,7.0,30.0,0.233,2.0,15.0,0.133,4.0,5.0,0.8,4.0,7.0,11.0,4.0,1.0,1.0,3.0,2.0,20.0,-3.0,1,0,202110200NYK
Grant Williams,31.0,6.0,9.0,0.667,3.0,5.0,0.6,0.0,0.0,,0.0,5.0,5.0,4.0,1.0,1.0,2.0,5.0,15.0,-5.0,1,0,202110200NYK
Dennis Schröder,32.0,5.0,16.0,0.313,1.0,4.0,0.25,1.0,2.0,0.5,2.0,1.0,3.0,8.0,2.0,0.0,2.0,3.0,12.0,-16.0,0,0,202110200NYK
Romeo Langford,22.0,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,10.0,-14.0,0,0,202110200NYK
Aaron Nesmith,11.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-14.0,0,0,202110200NYK
Payton Pritchard,11.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,3.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0,0,202110200NYK
Enes Freedom,,,,,,,,,,,,,,,,,,,,,0,0,202110200NYK
Jabari Parker,,,,,,,,,,,,,,,,,,,,,0,0,202110200NYK
Bruno Fernando,,,,,,,,,,,,,,,,,,,,,0,0,202110200NYK
Brodric Thomas,,,,,,,,,,,,,,,,,,,,,0,0,202110200NYK
Juancho Hernangómez,,,,,,,,,,,,,,,,,,,,,0,0,202110200NYK
Sam Hauser,,,,,,,,,,,,,,,,,,,,,0,0,202110200NYK
RJ Barrett,47.0,6.0,11.0,0.545,3.0,7.0,0.429,4.0,6.0,0.667,0.0,5.0,5.0,2.0,0.0,2.0,0.0,5.0,19.0,8.0,1,1,202110200NYK
Julius Randle,46.0,12.0,27.0,0.444,3.0,8.0,0.375,8.0,8.0,1.0,0.0,8.0,8.0,9.0,0.0,3.0,7.0,4.0,35.0,10.0,1,1,202110200NYK
Evan Fournier,44.0,13.0,25.0,0.52,6.0,13.0,0.462,0.0,0.0,,0.0,6.0,6.0,3.0,4.0,1.0,1.0,4.0,32.0,11.0,1,1,202110200NYK
Kemba Walker,35.0,3.0,8.0,0.375,3.0,4.0,0.75,1.0,2.0,0.5,0.0,8.0,8.0,3.0,1.0,0.0,4.0,4.0,10.0,-1.0,1,1,202110200NYK
Mitchell Robinson,34.0,5.0,5.0,1.0,0.0,0.0,,1.0,4.0,0.25,5.0,12.0,17.0,3.0,0.0,2.0,1.0,2.0,11.0,3.0,1,1,202110200NYK
Obi Toppin,28.0,6.0,9.0,0.667,0.0,3.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,14.0,4.0,0,1,202110200NYK
Derrick Rose,22.0,3.0,11.0,0.273,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,5.0,2.0,1.0,2.0,0.0,9.0,7.0,0,1,202110200NYK
Alec Burks,16.0,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,-5.0,0,1,202110200NYK
Immanuel Quickley,8.0,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,-8.0,0,1,202110200NYK
Jericho Sims,6.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,0,1,202110200NYK
Quentin Grimes,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,202110200NYK
Miles McBride,,,,,,,,,,,,,,,,,,,,,0,1,202110200NYK
Kevin Knox,,,,,,,,,,,,,,,,,,,,,0,1,202110200NYK
Wayne Selden,,,,,,,,,,,,,,,,,,,,,0,1,202110200NYK
Nikola Jokić,34.0,13.0,22.0,0.591,1.0,6.0,0.167,0.0,0.0,,2.0,11.0,13.0,2.0,2.0,0.0,3.0,3.0,27.0,28.0,1,1,202110200PHO
Michael Porter Jr.,33.0,6.0,10.0,0.6,2.0,3.0,0.667,1.0,1.0,1.0,1.0,5.0,6.0,5.0,2.0,0.0,2.0,3.0,15.0,24.0,1,1,202110200PHO
Will Barton,33.0,8.0,14.0,0.571,4.0,8.0,0.5,0.0,0.0,,0.0,6.0,6.0,5.0,1.0,0.0,0.0,2.0,20.0,20.0,1,1,202110200PHO
Aaron Gordon,29.0,5.0,6.0,0.833,1.0,1.0,1.0,1.0,2.0,0.5,2.0,6.0,8.0,4.0,0.0,1.0,3.0,2.0,12.0,22.0,1,1,202110200PHO
Monte Morris,28.0,3.0,8.0,0.375,3.0,6.0,0.5,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,9.0,18.0,1,1,202110200PHO
PJ Dozier,20.0,3.0,4.0,0.75,3.0,4.0,0.75,1.0,2.0,0.5,1.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,10.0,-7.0,0,1,202110200PHO
Facundo Campazzo,19.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,0.0,-6.0,0,1,202110200PHO
Jeff Green,18.0,4.0,9.0,0.444,3.0,6.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,13.0,-10.0,0,1,202110200PHO
JaMychal Green,13.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,-16.0,0,1,202110200PHO
Austin Rivers,7.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-13.0,0,1,202110200PHO
Bones Hyland,,,,,,,,,,,,,,,,,,,,,0,1,202110200PHO
Markus Howard,,,,,,,,,,,,,,,,,,,,,0,1,202110200PHO
Bol Bol,,,,,,,,,,,,,,,,,,,,,0,1,202110200PHO
Petr Cornelie,,,,,,,,,,,,,,,,,,,,,0,1,202110200PHO
Zeke Nnaji,,,,,,,,,,,,,,,,,,,,,0,1,202110200PHO
Chris Paul,33.0,6.0,11.0,0.545,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,4.0,10.0,2.0,1.0,3.0,3.0,15.0,-23.0,1,0,202110200PHO
Mikal Bridges,33.0,7.0,16.0,0.438,2.0,6.0,0.333,0.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,2.0,16.0,-21.0,1,0,202110200PHO
Deandre Ayton,32.0,6.0,10.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,2.0,4.0,6.0,2.0,1.0,0.0,2.0,2.0,15.0,-15.0,1,0,202110200PHO
Devin Booker,29.0,3.0,15.0,0.2,2.0,7.0,0.286,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,12.0,-24.0,1,0,202110200PHO
Jae Crowder,24.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,8.0,8.0,2.0,1.0,0.0,1.0,1.0,2.0,-7.0,1,0,202110200PHO
Cameron Johnson,23.0,4.0,10.0,0.4,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,11.0,-5.0,0,0,202110200PHO
Landry Shamet,19.0,4.0,5.0,0.8,3.0,3.0,1.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0,0,202110200PHO
JaVale McGee,15.0,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,7.0,8.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,0,0,202110200PHO
Cameron Payne,14.0,3.0,9.0,0.333,1.0,3.0,0.333,3.0,5.0,0.6,1.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,10.0,11.0,0,0,202110200PHO
Abdel Nader,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,9.0,0,0,202110200PHO
Jalen Smith,,,,,,,,,,,,,,,,,,,,,0,0,202110200PHO
Elfrid Payton,,,,,,,,,,,,,,,,,,,,,0,0,202110200PHO
Chandler Hutchison,,,,,,,,,,,,,,,,,,,,,0,0,202110200PHO
Frank Kaminsky,,,,,,,,,,,,,,,,,,,,,0,0,202110200PHO
Harrison Barnes,36.0,10.0,19.0,0.526,8.0,11.0,0.727,8.0,9.0,0.889,2.0,7.0,9.0,2.0,2.0,0.0,0.0,0.0,36.0,6.0,1,1,202110200POR
De'Aaron Fox,36.0,9.0,22.0,0.409,2.0,8.0,0.25,7.0,10.0,0.7,0.0,5.0,5.0,8.0,0.0,1.0,5.0,5.0,27.0,6.0,1,1,202110200POR
Richaun Holmes,29.0,9.0,10.0,0.9,1.0,1.0,1.0,2.0,3.0,0.667,4.0,7.0,11.0,2.0,1.0,2.0,1.0,2.0,21.0,20.0,1,1,202110200POR
Tyrese Haliburton,28.0,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,2.0,8.0,1,1,202110200POR
Maurice Harkless,22.0,2.0,6.0,0.333,0.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,7.0,4.0,1,1,202110200POR
Buddy Hield,30.0,5.0,9.0,0.556,4.0,7.0,0.571,3.0,4.0,0.75,0.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,17.0,5.0,0,1,202110200POR
Davion Mitchell,24.0,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,-10.0,0,1,202110200POR
Tristan Thompson,18.0,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,6.0,-17.0,0,1,202110200POR
Terence Davis,13.0,2.0,10.0,0.2,2.0,8.0,0.25,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,6.0,-7.0,0,1,202110200POR
Chimezie Metu,,,,,,,,,,,,,,,,,,,,,0,1,202110200POR
Damian Jones,,,,,,,,,,,,,,,,,,,,,0,1,202110200POR
Alex Len,,,,,,,,,,,,,,,,,,,,,0,1,202110200POR
Robert Woodard II,,,,,,,,,,,,,,,,,,,,,0,1,202110200POR
Marvin Bagley III,,,,,,,,,,,,,,,,,,,,,0,1,202110200POR
Damian Lillard,40.0,8.0,24.0,0.333,0.0,9.0,0.0,4.0,5.0,0.8,0.0,6.0,6.0,11.0,1.0,0.0,1.0,3.0,20.0,-2.0,1,0,202110200POR
CJ McCollum,35.0,14.0,24.0,0.583,6.0,11.0,0.545,0.0,0.0,,2.0,4.0,6.0,5.0,3.0,1.0,5.0,4.0,34.0,0.0,1,0,202110200POR
Norman Powell,35.0,3.0,9.0,0.333,1.0,3.0,0.333,7.0,8.0,0.875,0.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,14.0,3.0,1,0,202110200POR
Robert Covington,30.0,3.0,9.0,0.333,2.0,7.0,0.286,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,2.0,1.0,2.0,8.0,-9.0,1,0,202110200POR
Jusuf Nurkić,28.0,6.0,10.0,0.6,1.0,1.0,1.0,7.0,7.0,1.0,3.0,11.0,14.0,2.0,0.0,1.0,1.0,4.0,20.0,-2.0,1,0,202110200POR
Cody Zeller,19.0,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0,0,202110200POR
Anfernee Simons,17.0,5.0,6.0,0.833,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,11.0,-9.0,0,0,202110200POR
Larry Nance Jr.,17.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,0,0,202110200POR
Nassir Little,15.0,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,-1.0,0,0,202110200POR
Ben McLemore,,,,,,,,,,,,,,,,,,,,,0,0,202110200POR
Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202110200POR
Greg Brown III,,,,,,,,,,,,,,,,,,,,,0,0,202110200POR
CJ Elleby,,,,,,,,,,,,,,,,,,,,,0,0,202110200POR
Franz Wagner,32.0,6.0,9.0,0.667,0.0,2.0,0.0,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,12.0,-4.0,1,0,202110200SAS
Jalen Suggs,30.0,3.0,14.0,0.214,1.0,6.0,0.167,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,10.0,-13.0,1,0,202110200SAS
Cole Anthony,30.0,3.0,12.0,0.25,1.0,7.0,0.143,3.0,4.0,0.75,1.0,4.0,5.0,4.0,0.0,0.0,3.0,3.0,10.0,-3.0,1,0,202110200SAS
Mo Bamba,27.0,6.0,8.0,0.75,3.0,4.0,0.75,3.0,4.0,0.75,3.0,1.0,4.0,4.0,1.0,4.0,3.0,5.0,18.0,1.0,1,0,202110200SAS
Wendell Carter Jr.,18.0,5.0,10.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,1.0,13.0,3.0,1,0,202110200SAS
Terrence Ross,27.0,5.0,10.0,0.5,1.0,1.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,15.0,-32.0,0,0,202110200SAS
R.J. Hampton,26.0,2.0,8.0,0.25,1.0,2.0,0.5,1.0,2.0,0.5,0.0,7.0,7.0,3.0,1.0,0.0,2.0,1.0,6.0,-22.0,0,0,202110200SAS
Ignas Brazdeikis,19.0,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,-30.0,0,0,202110200SAS
Moritz Wagner,15.0,2.0,5.0,0.4,1.0,3.0,0.333,2.0,4.0,0.5,2.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,7.0,-11.0,0,0,202110200SAS
Robin Lopez,13.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,-19.0,0,0,202110200SAS
Gary Harris,,,,,,,,,,,,,,,,,,,,,0,0,202110200SAS
E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,0,0,202110200SAS
Dejounte Murray,30.0,6.0,17.0,0.353,0.0,4.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,8.0,4.0,0.0,3.0,3.0,15.0,13.0,1,1,202110200SAS
Derrick White,29.0,6.0,11.0,0.545,3.0,4.0,0.75,1.0,3.0,0.333,0.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,16.0,9.0,1,1,202110200SAS
Jakob Poeltl,29.0,6.0,8.0,0.75,0.0,0.0,,0.0,0.0,,8.0,5.0,13.0,7.0,0.0,0.0,1.0,3.0,12.0,11.0,1,1,202110200SAS
Keldon Johnson,27.0,6.0,12.0,0.5,0.0,1.0,0.0,3.0,6.0,0.5,2.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,15.0,4.0,1,1,202110200SAS
Doug McDermott,22.0,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,1,1,202110200SAS
Lonnie Walker IV,25.0,6.0,17.0,0.353,3.0,9.0,0.333,2.0,2.0,1.0,0.0,6.0,6.0,3.0,1.0,1.0,0.0,4.0,17.0,26.0,0,1,202110200SAS
Devin Vassell,25.0,8.0,12.0,0.667,3.0,4.0,0.75,0.0,0.0,,0.0,2.0,2.0,5.0,2.0,0.0,0.0,2.0,19.0,24.0,0,1,202110200SAS
Drew Eubanks,13.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,1.0,1.0,2.0,2.0,15.0,0,1,202110200SAS
Keita Bates-Diop,11.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,19.0,0,1,202110200SAS
Tre Jones,8.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,202110200SAS
Bryn Forbes,6.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,202110200SAS
Joshua Primo,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,202110200SAS
Jock Landale,4.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,202110200SAS
Kyle Kuzma,34.0,4.0,13.0,0.308,2.0,9.0,0.222,1.0,2.0,0.5,0.0,15.0,15.0,3.0,1.0,1.0,5.0,2.0,11.0,22.0,1,1,202110200TOR
Bradley Beal,34.0,7.0,19.0,0.368,1.0,6.0,0.167,8.0,8.0,1.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,2.0,23.0,24.0,1,1,202110200TOR
Kentavious Caldwell-Pope,27.0,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,1,1,202110200TOR
Spencer Dinwiddie,26.0,4.0,10.0,0.4,0.0,0.0,,5.0,5.0,1.0,1.0,3.0,4.0,6.0,0.0,0.0,3.0,3.0,13.0,1.0,1,1,202110200TOR
Daniel Gafford,22.0,3.0,3.0,1.0,0.0,0.0,,2.0,3.0,0.667,1.0,4.0,5.0,0.0,2.0,4.0,1.0,1.0,8.0,11.0,1,1,202110200TOR
Montrezl Harrell,25.0,9.0,11.0,0.818,0.0,0.0,,4.0,6.0,0.667,3.0,6.0,9.0,1.0,0.0,1.0,0.0,2.0,22.0,4.0,0,1,202110200TOR
Raul Neto,22.0,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,4.0,0.0,3.0,1.0,8.0,14.0,0,1,202110200TOR
Deni Avdija,20.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,2.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,8.0,13.0,0,1,202110200TOR
Dāvis Bertāns,13.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,-7.0,0,1,202110200TOR
Aaron Holiday,12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,-9.0,0,1,202110200TOR
Isaiah Todd,,,,,,,,,,,,,,,,,,,,,0,1,202110200TOR
Corey Kispert,,,,,,,,,,,,,,,,,,,,,0,1,202110200TOR
Anthony Gill,,,,,,,,,,,,,,,,,,,,,0,1,202110200TOR
Fred VanVleet,34.0,5.0,20.0,0.25,1.0,9.0,0.111,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,12.0,-22.0,1,0,202110200TOR
OG Anunoby,33.0,3.0,17.0,0.176,2.0,9.0,0.222,3.0,4.0,0.75,4.0,6.0,10.0,1.0,2.0,1.0,3.0,1.0,11.0,-21.0,1,0,202110200TOR
Scottie Barnes,32.0,5.0,13.0,0.385,0.0,1.0,0.0,2.0,3.0,0.667,3.0,6.0,9.0,1.0,1.0,0.0,6.0,5.0,12.0,-11.0,1,0,202110200TOR
Goran Dragić,21.0,3.0,7.0,0.429,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,9.0,-16.0,1,0,202110200TOR
Precious Achiuwa,18.0,3.0,8.0,0.375,0.0,0.0,,0.0,2.0,0.0,3.0,4.0,7.0,2.0,1.0,0.0,1.0,4.0,6.0,-6.0,1,0,202110200TOR
Gary Trent Jr.,26.0,2.0,9.0,0.222,1.0,3.0,0.333,1.0,2.0,0.5,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,6.0,3.0,0,0,202110200TOR
Khem Birch,26.0,2.0,4.0,0.5,0.0,0.0,,5.0,6.0,0.833,6.0,3.0,9.0,0.0,0.0,0.0,2.0,2.0,9.0,-8.0,0,0,202110200TOR
