name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id
Kessler Edwards,,,,,,,,,,,,,,,,,,,,,,0,0,202411140UTA
Daniel Gafford,18.0,4.0,7.0,0.571,0.0,0.0,,2.0,4.0,0.5,4.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,10.0,10.0,-19.0,0,0,202411140UTA
Jaden Hardy,22.0,3.0,6.0,0.5,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,7.0,4.9,-8.0,0,0,202411140UTA
Quentin Grimes,36.0,5.0,9.0,0.556,3.0,7.0,0.429,2.0,3.0,0.667,0.0,4.0,4.0,5.0,1.0,0.0,1.0,4.0,15.0,13.4,3.0,1,0,202411140UTA
Brandon Williams,,,,,,,,,,,,,,,,,,,,,,0,0,202411140UTA
Naji Marshall,33.0,9.0,14.0,0.643,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,0.0,3.0,2.0,19.0,16.2,6.0,0,0,202411140UTA
Markieff Morris,,,,,,,,,,,,,,,,,,,,,,0,0,202411140UTA
Dereck Lively II,17.0,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,4.0,1.0,5.0,5.0,5.8,11.0,1,0,202411140UTA
Kyle Filipowski,29.0,6.0,8.0,0.75,1.0,1.0,1.0,1.0,4.0,0.25,3.0,4.0,7.0,2.0,1.0,0.0,2.0,2.0,14.0,12.5,-11.0,1,1,202411140UTA
Jordan Clarkson,30.0,7.0,16.0,0.438,3.0,9.0,0.333,3.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,20.0,16.0,3.0,0,1,202411140UTA
Olivier-Maxence Prosper,,,,,,,,,,,,,,,,,,,,,,0,0,202411140UTA
Johnny Juzang,6.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.8,-4.0,0,1,202411140UTA
Keyonte George,31.0,5.0,10.0,0.5,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,14.0,11.4,-9.0,1,1,202411140UTA
Cody Williams,15.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,1.4,11.0,0,1,202411140UTA
John Collins,35.0,10.0,20.0,0.5,1.0,3.0,0.333,7.0,7.0,1.0,6.0,3.0,9.0,3.0,2.0,0.0,4.0,2.0,28.0,22.4,-4.0,1,1,202411140UTA
Patty Mills,,,,,,,,,,,,,,,,,,,,,,0,1,202411140UTA
Brice Sensabaugh,,,,,,,,,,,,,,,,,,,,,,0,1,202411140UTA
Collin Sexton,31.0,7.0,12.0,0.583,2.0,5.0,0.4,0.0,0.0,,2.0,3.0,5.0,3.0,1.0,0.0,2.0,3.0,16.0,12.6,-10.0,1,1,202411140UTA
Drew Eubanks,17.0,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,1.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,7.2,11.0,0,1,202411140UTA
Lauri Markkanen,24.0,4.0,8.0,0.5,2.0,5.0,0.4,3.0,3.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,4.0,13.0,9.7,11.0,1,1,202411140UTA
Isaiah Collier,18.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,0.6,12.0,0,1,202411140UTA
Johnny Davis,6.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,-3.0,0,0,202411150ATL
Jordan Poole,28.0,6.0,14.0,0.429,4.0,9.0,0.444,6.0,7.0,0.857,0.0,5.0,5.0,5.0,2.0,0.0,3.0,5.0,22.0,16.2,-7.0,1,0,202411150ATL
Kyshawn George,20.0,4.0,12.0,0.333,1.0,6.0,0.167,4.0,4.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,13.0,9.5,-9.0,0,0,202411150ATL
Jonas Valančiūnas,16.0,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,6.0,3.2,-22.0,0,0,202411150ATL
Patrick Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,0,0,202411150ATL
Jared Butler,,,,,,,,,,,,,,,,,,,,,,0,0,202411150ATL
Carlton Carrington,37.0,3.0,8.0,0.375,1.0,4.0,0.25,0.0,2.0,0.0,2.0,3.0,5.0,9.0,1.0,0.0,0.0,5.0,7.0,9.4,-8.0,1,0,202411150ATL
Bilal Coulibaly,38.0,4.0,11.0,0.364,0.0,1.0,0.0,1.0,2.0,0.5,4.0,5.0,9.0,5.0,2.0,0.0,2.0,4.0,9.0,8.7,-10.0,1,0,202411150ATL
Marvin Bagley III,,,,,,,,,,,,,,,,,,,,,,0,0,202411150ATL
Alex Sarr,31.0,7.0,13.0,0.538,3.0,4.0,0.75,3.0,4.0,0.75,4.0,3.0,7.0,2.0,4.0,3.0,2.0,4.0,20.0,20.9,10.0,1,0,202411150ATL
Corey Kispert,31.0,6.0,13.0,0.462,4.0,8.0,0.5,0.0,0.0,,0.0,5.0,5.0,2.0,1.0,0.0,1.0,1.0,16.0,11.8,-9.0,0,0,202411150ATL
Anthony Gill,,,,,,,,,,,,,,,,,,,,,,0,0,202411150ATL
Kyle Kuzma,29.0,11.0,28.0,0.393,2.0,11.0,0.182,0.0,0.0,,0.0,9.0,9.0,1.0,0.0,1.0,4.0,2.0,24.0,8.1,-2.0,1,0,202411150ATL
Zaccharie Risacher,27.0,4.0,12.0,0.333,0.0,4.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,11.0,4.4,7.0,1,1,202411150ATL
De'Andre Hunter,20.0,7.0,13.0,0.538,3.0,5.0,0.6,5.0,7.0,0.714,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,22.0,14.3,3.0,0,1,202411150ATL
Trae Young,33.0,5.0,18.0,0.278,4.0,9.0,0.444,4.0,4.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,6.0,3.0,18.0,7.1,2.0,1,1,202411150ATL
Richaun Holmes,,,,,,,,,,,,,,,,,,,,,,0,0,202411150ATL
David Roddy,,,,,,,,,,,,,,,,,,,,,,0,1,202411150ATL
Keaton Wallace,14.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.7,12.0,0,1,202411150ATL
Mouhamed Gueye,,,,,,,,,,,,,,,,,,,,,,0,1,202411150ATL
Larry Nance Jr.,13.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,5.0,0,1,202411150ATL
Jalen Johnson,34.0,8.0,15.0,0.533,1.0,5.0,0.2,1.0,1.0,1.0,2.0,11.0,13.0,7.0,0.0,4.0,3.0,3.0,18.0,18.9,7.0,1,1,202411150ATL
Onyeka Okongwu,25.0,5.0,9.0,0.556,0.0,2.0,0.0,3.0,3.0,1.0,4.0,9.0,13.0,0.0,2.0,2.0,3.0,2.0,13.0,13.8,9.0,0,1,202411150ATL
Clint Capela,22.0,4.0,8.0,0.5,0.0,0.0,,2.0,4.0,0.5,6.0,7.0,13.0,1.0,0.0,0.0,1.0,3.0,10.0,10.0,3.0,1,1,202411150ATL
Dyson Daniels,35.0,10.0,14.0,0.714,2.0,5.0,0.4,3.0,3.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,1.0,1.0,25.0,29.3,1.0,1,1,202411150ATL
Garrison Mathews,12.0,3.0,6.0,0.5,2.0,5.0,0.4,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,12.0,10.7,11.0,0,1,202411150ATL
Coby White,29.0,8.0,15.0,0.533,6.0,11.0,0.545,7.0,7.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,3.0,29.0,20.9,-11.0,1,0,202411150CLE
Josh Giddey,15.0,2.0,9.0,0.222,1.0,5.0,0.2,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,0.5,-27.0,1,0,202411150CLE
Matas Buzelis,8.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,9.4,8.0,0,0,202411150CLE
Nikola Vučević,32.0,11.0,16.0,0.688,2.0,4.0,0.5,1.0,1.0,1.0,0.0,8.0,8.0,2.0,0.0,0.0,2.0,1.0,25.0,19.6,-13.0,1,0,202411150CLE
Julian Phillips,21.0,1.0,5.0,0.2,1.0,5.0,0.2,1.0,2.0,0.5,0.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,2.6,-6.0,0,0,202411150CLE
Talen Horton-Tucker,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,202411150CLE
Dalen Terry,18.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,6.0,2.7,-6.0,0,0,202411150CLE
Jevon Carter,,,,,,,,,,,,,,,,,,,,,,0,0,202411150CLE
Patrick Williams,34.0,5.0,7.0,0.714,4.0,5.0,0.8,3.0,4.0,0.75,1.0,2.0,3.0,9.0,1.0,1.0,3.0,1.0,17.0,19.6,-4.0,1,0,202411150CLE
Chris Duarte,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,-3.0,0,0,202411150CLE
Zach LaVine,37.0,4.0,16.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,9.0,0.0,1.0,1.0,5.0,8.0,3.6,-5.0,1,0,202411150CLE
Jalen Smith,14.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,6.3,0.0,0,0,202411150CLE
E.J. Liddell,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,202411150CLE
Ayo Dosunmu,26.0,6.0,9.0,0.667,2.0,3.0,0.667,1.0,2.0,0.5,1.0,4.0,5.0,4.0,1.0,1.0,2.0,5.0,15.0,13.1,-17.0,0,0,202411150CLE
Jarrett Allen,36.0,11.0,15.0,0.733,0.0,0.0,,2.0,2.0,1.0,1.0,9.0,10.0,3.0,3.0,2.0,2.0,0.0,24.0,25.8,9.0,1,1,202411150CLE
Luke Travers,,,,,,,,,,,,,,,,,,,,,,0,1,202411150CLE
Dean Wade,28.0,1.0,5.0,0.2,1.0,5.0,0.2,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,6.2,20.0,0,1,202411150CLE
Caris LeVert,26.0,7.0,10.0,0.7,4.0,5.0,0.8,4.0,5.0,0.8,1.0,2.0,3.0,8.0,0.0,0.0,2.0,2.0,22.0,21.5,18.0,0,1,202411150CLE
Craig Porter Jr.,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1,-5.0,0,1,202411150CLE
JT Thor,,,,,,,,,,,,,,,,,,,,,,0,1,202411150CLE
Darius Garland,34.0,9.0,18.0,0.5,4.0,7.0,0.571,7.0,7.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,5.0,2.0,29.0,22.4,18.0,1,1,202411150CLE
Donovan Mitchell,34.0,12.0,23.0,0.522,7.0,13.0,0.538,6.0,7.0,0.857,0.0,7.0,7.0,4.0,1.0,2.0,1.0,2.0,37.0,30.8,11.0,1,1,202411150CLE
Torrey Craig,,,,,,,,,,,,,,,,,,,,,,0,0,202411150CLE
Georges Niang,24.0,5.0,8.0,0.625,4.0,7.0,0.571,0.0,0.0,,0.0,8.0,8.0,0.0,1.0,0.0,1.0,3.0,14.0,11.6,7.0,1,1,202411150CLE
Jaylon Tyson,,,,,,,,,,,,,,,,,,,,,,0,1,202411150CLE
Isaac Okoro,26.0,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,6.3,3.0,1,1,202411150CLE
Tristan Thompson,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.1,-2.0,0,1,202411150CLE
Ty Jerome,19.0,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,7.0,6.2,11.0,0,1,202411150CLE
Vince Williams Jr.,23.0,4.0,9.0,0.444,0.0,4.0,0.0,1.0,4.0,0.25,2.0,3.0,5.0,4.0,0.0,2.0,2.0,4.0,9.0,6.0,7.0,0,0,202411150GSW
Brandon Clarke,12.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.1,-16.0,1,0,202411150GSW
Jaylen Wells,27.0,5.0,10.0,0.5,2.0,6.0,0.333,4.0,5.0,0.8,3.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,16.0,13.0,6.0,1,0,202411150GSW
Marcus Smart,19.0,4.0,11.0,0.364,1.0,6.0,0.167,0.0,0.0,,1.0,4.0,5.0,6.0,0.0,2.0,3.0,2.0,9.0,6.6,-2.0,0,0,202411150GSW
Desmond Bane,27.0,7.0,13.0,0.538,1.0,4.0,0.25,3.0,4.0,0.75,1.0,5.0,6.0,2.0,2.0,0.0,3.0,1.0,18.0,13.5,12.0,0,0,202411150GSW
Jake LaRavia,16.0,2.0,6.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,7.0,6.1,6.0,0,0,202411150GSW
Jaren Jackson Jr.,32.0,11.0,20.0,0.55,0.0,4.0,0.0,10.0,11.0,0.909,1.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,32.0,25.5,-5.0,1,0,202411150GSW
Luke Kennard,11.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.3,-10.0,0,0,202411150GSW
John Konchar,,,,,,,,,,,,,,,,,,,,,,0,0,202411150GSW
Santi Aldama,15.0,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,1.2,-10.0,1,0,202411150GSW
Zach Edey,23.0,5.0,8.0,0.625,2.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,9.0,0.0,1.0,1.0,0.0,3.0,14.0,15.2,14.0,0,0,202411150GSW
Jay Huff,6.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.7,-4.0,0,0,202411150GSW
Scotty Pippen Jr.,21.0,0.0,6.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,1.8,-23.0,1,0,202411150GSW
Kevon Looney,12.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,3.0,4.0,7.0,3.0,0.0,0.0,1.0,2.0,6.0,6.8,4.0,0,1,202411150GSW
Gary Payton II,10.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.3,-6.0,0,1,202411150GSW
Pat Spencer,,,,,,,,,,,,,,,,,,,,,,0,1,202411150GSW
Andrew Wiggins,20.0,5.0,14.0,0.357,1.0,4.0,0.25,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,13.0,7.8,4.0,1,1,202411150GSW
Stephen Curry,26.0,4.0,9.0,0.444,3.0,7.0,0.429,2.0,2.0,1.0,1.0,7.0,8.0,5.0,4.0,0.0,3.0,2.0,13.0,14.8,9.0,1,1,202411150GSW
Moses Moody,16.0,4.0,8.0,0.5,3.0,5.0,0.6,3.0,5.0,0.6,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,14.0,8.0,2.0,0,1,202411150GSW
Draymond Green,30.0,5.0,11.0,0.455,3.0,7.0,0.429,0.0,0.0,,0.0,8.0,8.0,7.0,1.0,1.0,1.0,3.0,13.0,14.1,6.0,1,1,202411150GSW
Jonathan Kuminga,17.0,3.0,13.0,0.231,0.0,4.0,0.0,2.0,4.0,0.5,2.0,2.0,4.0,2.0,0.0,0.0,1.0,5.0,8.0,-0.3,2.0,0,1,202411150GSW
Buddy Hield,30.0,7.0,15.0,0.467,4.0,8.0,0.5,0.0,0.0,,4.0,0.0,4.0,2.0,0.0,0.0,5.0,4.0,18.0,7.9,-2.0,0,1,202411150GSW
Kyle Anderson,19.0,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,2.0,1.0,3.0,8.0,7.5,6.0,0,1,202411150GSW
Brandin Podziemski,27.0,3.0,6.0,0.5,1.0,4.0,0.25,4.0,4.0,1.0,0.0,7.0,7.0,5.0,1.0,0.0,0.0,2.0,11.0,13.8,-2.0,0,1,202411150GSW
Lindy Waters III,10.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,6.4,3.0,1,1,202411150GSW
Trayce Jackson-Davis,17.0,3.0,5.0,0.6,0.0,0.0,,3.0,4.0,0.75,2.0,4.0,6.0,2.0,1.0,1.0,2.0,2.0,9.0,9.2,-1.0,1,1,202411150GSW
Norman Powell,29.0,3.0,11.0,0.273,1.0,5.0,0.2,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,2.4,-26.0,1,0,202411150HOU
Kevin Porter Jr.,24.0,5.0,10.0,0.5,3.0,5.0,0.6,2.0,6.0,0.333,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,15.0,8.4,-6.0,0,0,202411150HOU
Ivica Zubac,29.0,2.0,7.0,0.286,0.0,0.0,,2.0,2.0,1.0,3.0,8.0,11.0,0.0,0.0,1.0,2.0,4.0,6.0,3.5,-15.0,1,0,202411150HOU
Nicolas Batum,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,4.0,0,0,202411150HOU
Terance Mann,12.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0,0,202411150HOU
James Harden,30.0,7.0,14.0,0.5,3.0,9.0,0.333,4.0,4.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,5.0,3.0,21.0,11.7,-17.0,1,0,202411150HOU
Tari Eason,22.0,7.0,12.0,0.583,2.0,4.0,0.5,1.0,2.0,0.5,3.0,3.0,6.0,1.0,2.0,1.0,1.0,4.0,17.0,14.8,2.0,0,1,202411150HOU
Derrick Jones Jr.,23.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,2.0,1.4,-20.0,1,0,202411150HOU
Kris Dunn,19.0,6.0,13.0,0.462,1.0,7.0,0.143,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,13.0,9.6,-19.0,1,0,202411150HOU
Jordan Miller,10.0,1.0,3.0,0.333,0.0,1.0,0.0,9.0,10.0,0.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,10.6,-1.0,0,0,202411150HOU
Fred VanVleet,33.0,7.0,15.0,0.467,4.0,8.0,0.5,0.0,0.0,,0.0,7.0,7.0,10.0,2.0,0.0,2.0,4.0,18.0,17.8,39.0,1,1,202411150HOU
Kai Jones,11.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,3.9,-1.0,0,0,202411150HOU
Amir Coffey,26.0,3.0,7.0,0.429,1.0,4.0,0.25,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,10.0,10.0,-2.0,0,0,202411150HOU
Steven Adams,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.4,-10.0,0,1,202411150HOU
Jae'Sean Tate,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.2,-6.0,0,1,202411150HOU
Bones Hyland,8.0,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,5.9,-2.0,0,0,202411150HOU
Jalen Green,22.0,4.0,11.0,0.364,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,3.0,1.0,8.0,0.7,0.0,1,1,202411150HOU
Jeff Green,,,,,,,,,,,,,,,,,,,,,,0,1,202411150HOU
Amen Thompson,25.0,5.0,9.0,0.556,0.0,0.0,,2.0,4.0,0.5,1.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,12.0,10.5,7.0,0,1,202411150HOU
Kobe Brown,10.0,2.0,7.0,0.286,0.0,2.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,3.1,-1.0,0,0,202411150HOU
Alperen Sengun,32.0,3.0,9.0,0.333,1.0,3.0,0.333,9.0,10.0,0.9,2.0,8.0,10.0,10.0,2.0,2.0,1.0,2.0,16.0,22.9,38.0,1,1,202411150HOU
Jabari Smith Jr.,35.0,11.0,17.0,0.647,5.0,8.0,0.625,1.0,1.0,1.0,3.0,8.0,11.0,1.0,2.0,0.0,0.0,3.0,28.0,26.5,31.0,1,1,202411150HOU
Reed Sheppard,11.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,-1.9,-16.0,0,1,202411150HOU
Jock Landale,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0,1,202411150HOU
Jack McVeigh,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-4.0,0,1,202411150HOU
Dillon Brooks,33.0,6.0,12.0,0.5,5.0,9.0,0.556,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,17.0,8.7,37.0,1,1,202411150HOU
Aaron Holiday,8.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,5.7,-9.0,0,1,202411150HOU
Haywood Highsmith,24.0,6.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,13.8,5.0,1,1,202411150IND
Alec Burks,,,,,,,,,,,,,,,,,,,,,,0,1,202411150IND
Bam Adebayo,38.0,10.0,17.0,0.588,2.0,3.0,0.667,8.0,9.0,0.889,1.0,10.0,11.0,7.0,5.0,0.0,2.0,2.0,30.0,32.5,22.0,1,1,202411150IND
Kevin Love,12.0,6.0,8.0,0.75,3.0,4.0,0.75,0.0,0.0,,1.0,6.0,7.0,2.0,4.0,0.0,0.0,2.0,15.0,18.9,16.0,1,1,202411150IND
Dru Smith,,,,,,,,,,,,,,,,,,,,,,0,1,202411150IND
Pelle Larsson,,,,,,,,,,,,,,,,,,,,,,0,1,202411150IND
Terry Rozier,23.0,4.0,9.0,0.444,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,10.0,6.2,11.0,1,1,202411150IND
Kel'el Ware,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-5.0,0,1,202411150IND
T.J. McConnell,17.0,6.0,10.0,0.6,0.0,0.0,,2.0,3.0,0.667,0.0,3.0,3.0,4.0,1.0,0.0,3.0,1.0,14.0,10.3,5.0,0,0,202411150IND
Nikola Jović,29.0,5.0,8.0,0.625,1.0,4.0,0.25,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,0.0,2.0,11.0,10.5,1.0,0,1,202411150IND
Tyler Herro,34.0,6.0,16.0,0.375,2.0,9.0,0.222,6.0,6.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,20.0,12.0,2.0,1,1,202411150IND
Andrew Nembhard,,,,,,,,,,,,,,,,,,,,,,0,0,202411150IND
Duncan Robinson,23.0,2.0,9.0,0.222,2.0,9.0,0.222,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,8.0,4.4,8.0,0,1,202411150IND
Thomas Bryant,,,,,,,,,,,,,,,,,,,,,,0,1,202411150IND
Enrique Freeman,13.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.7,12.0,0,0,202411150IND
Jimmy Butler,,,,,,,,,,,,,,,,,,,,,,0,1,202411150IND
Jaime Jaquez Jr.,25.0,4.0,6.0,0.667,0.0,1.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,5.0,2.0,0.0,1.0,2.0,10.0,11.2,3.0,0,1,202411150IND
Tyrese Haliburton,28.0,7.0,14.0,0.5,4.0,9.0,0.444,0.0,0.0,,1.0,1.0,2.0,8.0,1.0,0.0,1.0,1.0,18.0,17.2,-25.0,1,0,202411150IND
Bennedict Mathurin,28.0,4.0,11.0,0.364,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,8.0,1.4,-25.0,1,0,202411150IND
Myles Turner,28.0,3.0,7.0,0.429,1.0,4.0,0.25,2.0,3.0,0.667,0.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,8.1,-29.0,1,0,202411150IND
Jarace Walker,24.0,4.0,6.0,0.667,3.0,3.0,1.0,0.0,0.0,,1.0,6.0,7.0,4.0,2.0,1.0,7.0,2.0,11.0,8.6,10.0,0,0,202411150IND
Josh Richardson,24.0,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,3.6,2.0,0,1,202411150IND
Ben Sheppard,29.0,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,,0.0,4.0,4.0,4.0,2.0,0.0,0.0,3.0,8.0,9.1,-22.0,1,0,202411150IND
Aaron Nesmith,,,,,,,,,,,,,,,,,,,,,,0,0,202411150IND
James Johnson,,,,,,,,,,,,,,,,,,,,,,0,0,202411150IND
