name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id,fanta_score,fanta_value,fanta_gain
Anthony Edwards,33.0,7.0,15.0,0.467,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,3.0,19.0,21.0,1,1,202310280MIN,25.725,14.30718567845395,-0.0007312623355263392
Shake Milton,17.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,-4.0,0,1,202310280MIN,-1.05,5.5664460687499995,-0.28978018125
Cole Swider,2.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0,0,202310280MIN,5.0,4.0,-0.05499999999999999
R.J. Hampton,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,202310280MIN,-1.0,4.0,-0.205
Tyler Herro,39.0,8.0,23.0,0.348,4.0,10.0,0.4,2.0,2.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,22.0,-16.0,1,0,202310280MIN,23.0,12.422119236520523,0.01675877943097026
Bam Adebayo,32.0,7.0,14.0,0.5,0.0,1.0,0.0,5.0,10.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,19.0,-10.0,1,0,202310280MIN,8.25,14.574862852458338,-0.4708050558750001
Nikola Jović,21.0,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,11.0,11.0,4.0,1.0,0.0,0.0,2.0,8.0,6.0,1,0,202310280MIN,24.5,4.4325,0.43250000000000005
Jaime Jaquez Jr.,18.0,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,7.0,5.0,1,0,202310280MIN,7.0,6.2259023828125,-0.11012105468750003
Kyle Lowry,32.0,1.0,6.0,0.167,1.0,5.0,0.2,0.0,0.0,,1.0,3.0,4.0,7.0,1.0,0.0,4.0,1.0,3.0,-20.0,1,0,202310280MIN,9.25,9.642573777159091,-0.21221551829545454
Jamal Cain,25.0,4.0,8.0,0.5,0.0,3.0,0.0,0.0,0.0,,3.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,8.0,-23.0,0,0,202310280MIN,12.75,4.167622170138889,0.13738953125000003
Dru Smith,22.0,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,5.0,-12.0,0,0,202310280MIN,10.0,4.38156875,0.05531875
Thomas Bryant,11.0,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,0.5,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,-8.0,0,0,202310280MIN,7.75,7.5585474261718755,-0.153282339453125
Orlando Robinson,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0,202310280MIN,0.5,4.0,-0.16853427419354838
Duncan Robinson,28.0,3.0,12.0,0.25,2.0,10.0,0.2,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,8.0,-18.0,0,0,202310280MIN,3.75,4.2175071484375,-0.10056316406249999
Jonas Valančiūnas,20.0,3.0,7.0,0.429,0.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,8.0,5.0,1,1,202310280NOP,3.1500000000000004,12.219186744462025,-0.4933124643987341
CJ McCollum,29.0,4.0,11.0,0.364,2.0,7.0,0.286,2.0,4.0,0.5,0.0,3.0,3.0,7.0,4.0,0.0,1.0,2.0,12.0,18.0,1,1,202310280NOP,23.1,13.344993285416667,-0.024109631249999985
Zion Williamson,28.0,12.0,17.0,0.706,0.0,0.0,,0.0,2.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,24.0,11.0,1,1,202310280NOP,29.137500000000003,15.757757203663793,0.02024966056034494
Herbert Jones,27.0,4.0,6.0,0.667,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,3.0,1.0,5.0,10.0,6.0,1,1,202310280NOP,16.275000000000002,8.14273583806818,0.042357997159091054
Matt Ryan,25.0,1.0,8.0,0.125,1.0,8.0,0.125,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,8.0,0,1,202310280NOP,6.825,4.107015625,-0.01485937499999998
E.J. Liddell,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0,1,202310280NOP,1.05,4.0,-0.15375
Jordan Hawkins,17.0,3.0,7.0,0.429,3.0,6.0,0.5,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0,1,202310280NOP,12.600000000000001,4.135,0.13500000000000006
Larry Nance Jr.,16.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0,1,202310280NOP,7.0875,7.213148622596154,-0.15434993509615383
Kira Lewis Jr.,10.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.0,0,1,202310280NOP,1.05,4.0,-0.15375
Cody Zeller,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0,1,202310280NOP,0.0,4.516354166666667,-0.21281250000000002
Brandon Ingram,31.0,11.0,17.0,0.647,1.0,3.0,0.333,3.0,4.0,0.75,2.0,5.0,7.0,3.0,1.0,0.0,5.0,4.0,26.0,5.0,1,1,202310280NOP,27.3,14.250539145833333,0.043168312500000194
Dyson Daniels,21.0,1.0,7.0,0.143,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,11.0,0,1,202310280NOP,0.525,4.212185137711865,-0.18473647245762712
Evan Fournier,,,,,,,,,,,,,,,,,,,,,0,0,202310280NOP,,4.0,-0.1
Ryan Arcidiacono,,,,,,,,,,,,,,,,,,,,,0,0,202310280NOP,,4.0,-0.1
Dylan Windler,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,0,0,202310280NOP,4.5,4.0,-0.06749999999999999
Jalen Brunson,30.0,4.0,14.0,0.286,1.0,5.0,0.2,5.0,6.0,0.833,1.0,3.0,4.0,5.0,0.0,0.0,1.0,2.0,14.0,-9.0,1,0,202310280NOP,14.25,14.180993747230113,-0.2951777158380681
RJ Barrett,29.0,7.0,16.0,0.438,1.0,6.0,0.167,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,18.0,-15.0,1,0,202310280NOP,12.0,9.450142880798854,-0.1311585650638203
Mitchell Robinson,28.0,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,10.0,5.0,15.0,0.0,1.0,2.0,0.0,1.0,8.0,-11.0,1,0,202310280NOP,27.0,11.254085756115302,0.1765090481411638
Quentin Grimes,26.0,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,-1.0,1,0,202310280NOP,5.5,7.592421335201539,-0.21377901579483694
Josh Hart,21.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,,2.0,8.0,10.0,2.0,1.0,0.0,2.0,2.0,3.0,-10.0,0,0,202310280NOP,11.0,10.05300577846875,-0.18574372778124998
Julius Randle,33.0,4.0,15.0,0.267,0.0,5.0,0.0,2.0,2.0,1.0,0.0,12.0,12.0,4.0,0.0,0.0,8.0,4.0,10.0,-11.0,1,0,202310280NOP,11.0,16.66963556370833,-0.49752209462499986
Immanuel Quickley,19.0,4.0,9.0,0.444,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,10.0,-12.0,0,0,202310280NOP,4.5,9.872888541841377,-0.3474135962124209
Isaiah Hartenstein,14.0,1.0,1.0,1.0,0.0,0.0,,2.0,4.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,-8.0,0,0,202310280NOP,6.75,6.558348892656251,-0.13233057609375004
Miles McBride,4.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,0,0,202310280NOP,4.0,4.0,-0.07999999999999999
Jericho Sims,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,202310280NOP,3.0,4.618506127450981,-0.13909191176470592
DaQuan Jeffries,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0,0,202310280NOP,6.0,4.0,-0.02999999999999997
Donte DiVincenzo,19.0,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,,2.0,2.0,4.0,1.0,2.0,0.0,2.0,3.0,5.0,-8.0,0,0,202310280NOP,6.0,8.402678650627198,-0.2388696746368837
Eric Gordon,25.0,9.0,14.0,0.643,3.0,7.0,0.429,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,21.0,23.0,1,1,202310280PHO,30.975,7.1151150148211055,0.4755966746942935
Josh Okogie,23.0,2.0,4.0,0.5,0.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,25.0,1,1,202310280PHO,7.3500000000000005,6.096543311322623,-0.09486329739216542
Jusuf Nurkić,22.0,3.0,8.0,0.375,0.0,2.0,0.0,4.0,6.0,0.667,2.0,5.0,7.0,6.0,2.0,1.0,2.0,3.0,10.0,15.0,1,1,202310280PHO,23.1,12.237497957919732,0.028076012454044008
Jordan Goodwin,24.0,2.0,9.0,0.222,2.0,5.0,0.4,6.0,6.0,1.0,2.0,3.0,5.0,5.0,1.0,0.0,2.0,2.0,12.0,3.0,0,1,202310280PHO,17.325,6.0920740998865925,0.16647294817288305
Nassir Little,20.0,3.0,8.0,0.375,0.0,5.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,-1.0,0,1,202310280PHO,3.6750000000000003,4.0,-0.08812499999999998
Chimezie Metu,2.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-4.0,0,1,202310280PHO,3.6750000000000003,4.0,-0.08812499999999998
Drew Eubanks,19.0,6.0,7.0,0.857,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,2.0,0.0,2.0,0.0,3.0,12.0,11.0,0,1,202310280PHO,23.625,7.375227738524757,0.270931677242289
Keita Bates-Diop,6.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-4.0,0,1,202310280PHO,3.6750000000000003,6.288794034090909,-0.20012642045454546
Saben Lee,4.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,-4.0,0,1,202310280PHO,5.775,4.1701775,-0.045322500000000016
Bol Bol,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-4.0,0,1,202310280PHO,-0.525,6.568243659420291,-0.323241847826087
Kevin Durant,29.0,8.0,11.0,0.727,1.0,4.0,0.25,9.0,9.0,1.0,0.0,4.0,4.0,7.0,1.0,1.0,2.0,1.0,26.0,30.0,1,1,202310280PHO,40.425000000000004,18.320216725947475,0.1949897877825798
Yuta Watanabe,20.0,2.0,7.0,0.286,1.0,4.0,0.25,2.0,2.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,7.0,2.0,0,1,202310280PHO,11.2875,4.147868646349677,0.10003498525053878
Grayson Allen,30.0,6.0,10.0,0.6,3.0,7.0,0.429,2.0,2.0,1.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,2.0,17.0,22.0,1,1,202310280PHO,25.200000000000003,7.790475549218751,0.2925953929687501
Udoka Azubuike,6.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0,1,202310280PHO,5.25,4.0,-0.04874999999999999
Luka Šamanić,6.0,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0,0,202310280PHO,5.5,6.111297857142858,-0.14398785714285717
Lauri Markkanen,28.0,7.0,13.0,0.538,5.0,7.0,0.714,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,19.0,-21.0,1,0,202310280PHO,25.0,16.961770097265624,-0.14479544960937496
John Collins,28.0,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,,5.0,5.0,10.0,3.0,0.0,0.0,1.0,3.0,11.0,-28.0,1,0,202310280PHO,27.25,10.557554074240759,0.21587441534991192
Walker Kessler,23.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,1.0,3.0,3.0,2.0,-17.0,1,0,202310280PHO,4.0,10.510208280912162,-0.3905333744932432
Talen Horton-Tucker,16.0,1.0,7.0,0.143,0.0,3.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,-13.0,1,0,202310280PHO,0.0,6.558580509074519,-0.3090430606370192
Keyonte George,27.0,4.0,12.0,0.333,2.0,8.0,0.25,2.0,2.0,1.0,2.0,5.0,7.0,6.0,1.0,0.0,2.0,0.0,12.0,-8.0,0,0,202310280PHO,19.0,5.09826840625,0.2571496562500001
Jordan Clarkson,21.0,3.0,10.0,0.3,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,7.0,-26.0,1,0,202310280PHO,-1.25,10.450925690804304,-0.5251745089907787
Kris Dunn,19.0,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,4.0,0,0,202310280PHO,7.0,10.020332223899148,-0.28891617808948855
Simone Fontecchio,18.0,5.0,8.0,0.625,3.0,6.0,0.5,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,13.0,6.0,0,0,202310280PHO,14.75,4.18875,0.18875000000000003
Kelly Olynyk,15.0,4.0,5.0,0.8,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,9.0,-5.0,0,0,202310280PHO,17.5,10.393188171541821,-0.03161619656479786
Ochai Agbaji,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,0,0,202310280PHO,0.5,4.2165106442531775,-0.18559474239936435
Collin Sexton,23.0,4.0,8.0,0.5,0.0,0.0,,6.0,6.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,14.0,-7.0,0,0,202310280PHO,18.25,7.015474050325521,0.14717661542968757
Omer Yurtseven,6.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0,0,202310280PHO,8.75,4.03875,0.03875000000000001
Precious Achiuwa,18.0,3.0,10.0,0.3,0.0,1.0,0.0,0.0,0.0,,3.0,4.0,7.0,3.0,0.0,1.0,1.0,1.0,6.0,5.0,0,0,202310280TOR,11.25,6.781009887159091,-0.025021408295454572
Dennis Schröder,35.0,5.0,14.0,0.357,4.0,6.0,0.667,1.0,2.0,0.5,3.0,1.0,4.0,10.0,2.0,0.0,1.0,1.0,15.0,-5.0,1,0,202310280TOR,36.25,9.14544460546875,0.51801569921875
Gary Trent Jr.,33.0,6.0,16.0,0.375,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,17.0,3.0,1,0,202310280TOR,11.25,8.783381185876467,-0.11937398258056642
Jakob Poeltl,24.0,2.0,5.0,0.4,0.0,0.0,,2.0,3.0,0.667,1.0,6.0,7.0,3.0,0.0,1.0,2.0,2.0,6.0,-19.0,1,0,202310280TOR,13.25,11.974649669069102,-0.21739186922315135
Gradey Dick,28.0,5.0,8.0,0.625,4.0,6.0,0.667,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,16.0,1.0,0,0,202310280TOR,19.5,4.3075,0.30750000000000005
Thaddeus Young,,,,,,,,,,,,,,,,,,,,,0,0,202310280TOR,,4.163701923076925,-0.1
Jalen McDaniels,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,202310280TOR,0.0,6.0480721768945305,-0.2849876941992187
Javon Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,0,0,202310280TOR,,4.0,-0.1
Otto Porter Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202310280TOR,,4.617857142857144,-0.1
Garrett Temple,,,,,,,,,,,,,,,,,,,,,0,0,202310280TOR,,4.0,-0.1
Pascal Siakam,36.0,3.0,8.0,0.375,2.0,5.0,0.4,3.0,4.0,0.75,1.0,6.0,7.0,4.0,0.0,1.0,2.0,4.0,11.0,-5.0,1,0,202310280TOR,17.75,15.496314334787947,-0.26553313619419644
Chris Boucher,11.0,1.0,6.0,0.167,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,5.0,-2.0,0,0,202310280TOR,4.25,6.803535542652027,-0.20932889991554054
Scottie Barnes,36.0,11.0,16.0,0.688,2.0,5.0,0.4,0.0,0.0,,1.0,7.0,8.0,5.0,0.0,2.0,1.0,3.0,24.0,-6.0,1,0,202310280TOR,37.25,13.3542648971875,0.3458723346875001
Malachi Flynn,12.0,2.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,7.0,-2.0,0,0,202310280TOR,5.0,4.0,-0.05499999999999999
Filip Petrušev,,,,,,,,,,,,,,,,,,,,,0,1,202310280TOR,,4.0,-0.1
Jaden Springer,,,,,,,,,,,,,,,,,,,,,0,1,202310280TOR,,4.0,-0.1
Tyrese Maxey,40.0,12.0,20.0,0.6,7.0,9.0,0.778,3.0,3.0,1.0,1.0,5.0,6.0,7.0,0.0,1.0,1.0,1.0,34.0,10.0,1,1,202310280TOR,51.1875,12.625882338541668,0.7450500468750001
Tobias Harris,35.0,4.0,10.0,0.4,1.0,4.0,0.25,6.0,7.0,0.857,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,15.0,0.0,1,1,202310280TOR,18.1125,10.85124409839527,-0.03716595228040531
Joel Embiid,35.0,14.0,21.0,0.667,1.0,3.0,0.333,5.0,6.0,0.833,0.0,9.0,9.0,8.0,1.0,2.0,1.0,0.0,34.0,-2.0,1,1,202310280TOR,53.550000000000004,21.705191110576923,0.3790747644230771
P.J. Tucker,21.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1,1,202310280TOR,5.775,4.357947115709459,-0.054170282939189185
Kelly Oubre Jr.,29.0,7.0,17.0,0.412,0.0,6.0,0.0,4.0,5.0,0.8,2.0,3.0,5.0,2.0,3.0,0.0,0.0,3.0,18.0,3.0,0,1,202310280TOR,21.0,10.568048593750001,0.05176734375000003
De'Anthony Melton,31.0,1.0,7.0,0.143,0.0,4.0,0.0,0.0,0.0,,0.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1,1,202310280TOR,8.4,8.266952844967534,-0.1696469926948052
Paul Reed,12.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,9.0,0,1,202310280TOR,7.875,4.667349375000001,-0.013775624999999986
Danuel House Jr.,11.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,0,1,202310280TOR,3.6750000000000003,4.0,-0.08812499999999998
Danny Green,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0,1,202310280TOR,-1.05,4.0,-0.20625
Mo Bamba,,,,,,,,,,,,,,,,,,,,,0,1,202310280TOR,,5.588020833333334,-0.1
Furkan Korkmaz,,,,,,,,,,,,,,,,,,,,,0,1,202310280TOR,,4.0,-0.1
Patrick Beverley,16.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,10.0,0,1,202310280TOR,8.6625,6.367960913085938,-0.07329396972656249
Corey Kispert,31.0,8.0,14.0,0.571,5.0,10.0,0.5,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,22.0,5.0,0,1,202310280WAS,23.625,6.994789263091216,0.28885809755067576
Daniel Gafford,28.0,3.0,4.0,0.75,0.0,0.0,,4.0,6.0,0.667,4.0,7.0,11.0,0.0,0.0,2.0,1.0,2.0,10.0,8.0,1,1,202310280WAS,27.825000000000003,8.748688517628207,0.31616127403846167
Tyus Jones,27.0,5.0,12.0,0.417,4.0,8.0,0.5,0.0,0.0,,2.0,0.0,2.0,7.0,2.0,0.0,0.0,2.0,14.0,5.0,1,1,202310280WAS,29.400000000000002,9.492180120192309,0.3223580048076924
Deni Avdija,27.0,4.0,8.0,0.5,2.0,3.0,0.667,0.0,0.0,,2.0,4.0,6.0,2.0,2.0,0.0,1.0,2.0,10.0,9.0,1,1,202310280WAS,18.900000000000002,8.441093824013159,0.09701652138157907
Delon Wright,20.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,7.0,2.0,1.0,1.0,0.0,2.0,2.0,0,1,202310280WAS,15.225000000000001,8.60645184375,-0.006979406249999931
Anthony Gill,,,,,,,,,,,,,,,,,,,,,0,1,202310280WAS,,4.0,-0.1
Mike Muscala,11.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,-2.0,0,1,202310280WAS,8.4,4.5781856324404755,0.004169263392857198
Danilo Gallinari,7.0,2.0,3.0,0.667,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0,1,202310280WAS,7.3500000000000005,8.10189375,-0.18935624999999995
Patrick Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,0,1,202310280WAS,,4.0,-0.1
Jared Butler,,,,,,,,,,,,,,,,,,,,,0,1,202310280WAS,,4.0,-0.1
Jordan Poole,35.0,8.0,23.0,0.348,4.0,12.0,0.333,7.0,9.0,0.778,0.0,4.0,4.0,2.0,1.0,1.0,5.0,2.0,27.0,13.0,1,1,202310280WAS,18.375,10.074701494984566,0.006296788194444514
Bilal Coulibaly,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-6.0,0,1,202310280WAS,-1.05,4.5326812499999996,-0.24106874999999997
Kyle Kuzma,35.0,9.0,23.0,0.391,1.0,10.0,0.1,2.0,3.0,0.667,3.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,21.0,-1.0,1,1,202310280WAS,31.762500000000003,12.6415164453125,0.2358055078125001
Derrick Rose,18.0,3.0,8.0,0.375,1.0,2.0,0.5,0.0,0.0,,1.0,0.0,1.0,5.0,1.0,1.0,3.0,0.0,7.0,9.0,0,0,202310280WAS,9.25,4.2136,0.04360000000000003
Ja Morant,,,,,,,,,,,,,,,,,,,,,0,0,202310280WAS,,16.62224576271186,-0.1
Gregory Jackson II,,,,,,,,,,,,,,,,,,,,,0,0,202310280WAS,,4.0,-0.1
Jacob Gilyard,,,,,,,,,,,,,,,,,,,,,0,0,202310280WAS,,8.200000000000001,-0.1
Kenneth Lofton Jr.,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0,0,202310280WAS,-1.0,4.0,-0.205
Jake LaRavia,15.0,2.0,9.0,0.222,1.0,5.0,0.2,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,-11.0,0,0,202310280WAS,0.5,4.0,-0.16749999999999998
John Konchar,21.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,3.0,6.0,9.0,1.0,2.0,2.0,1.0,0.0,5.0,1.0,0,0,202310280WAS,18.75,5.977731877232143,0.20916446651785714
David Roddy,23.0,5.0,8.0,0.625,3.0,4.0,0.75,1.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,1.0,3.0,14.0,0.0,0,0,202310280WAS,23.0,4.3950000000000005,0.3950000000000001
Xavier Tillman Sr.,23.0,3.0,7.0,0.429,2.0,2.0,1.0,0.0,0.0,,1.0,6.0,7.0,3.0,0.0,0.0,1.0,4.0,8.0,-14.0,1,0,202310280WAS,15.25,8.015286248828124,0.021531014453125052
Jaren Jackson Jr.,31.0,4.0,12.0,0.333,2.0,4.0,0.5,6.0,6.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,16.0,5.0,1,0,202310280WAS,18.5,13.092269030619958,-0.13262000667842733
Marcus Smart,32.0,4.0,8.0,0.5,1.0,5.0,0.2,0.0,0.0,,0.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,9.0,-14.0,1,0,202310280WAS,22.0,10.480726572245763,0.08206000444915262
Ziaire Williams,33.0,6.0,14.0,0.429,4.0,12.0,0.333,0.0,0.0,,0.0,10.0,10.0,1.0,0.0,0.0,1.0,2.0,16.0,-1.0,1,0,202310280WAS,28.0,4.7109164375,0.5110039375000001
Desmond Bane,33.0,10.0,20.0,0.5,4.0,10.0,0.4,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,4.0,26.0,-11.0,1,0,202310280WAS,26.25,13.754245732896205,0.0390669549944197
Eugene Omoruyi,,,,,,,,,,,,,,,,,,,,,0,1,202310280WAS,,4.0,-0.1
Vince Williams Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202310280WAS,,4.0,-0.1
Ryan Rollins,,,,,,,,,,,,,,,,,,,,,0,1,202310280WAS,,4.0,-0.1
