name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id,fanta_score,fanta_value,fanta_gain
Paul Reed,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET,,5.600741250000002,-0.1
Jaden Ivey,35.0,10.0,16.0,0.625,1.0,2.0,0.5,5.0,7.0,0.714,1.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,26.0,18.9,20.0,1,1,202411040DET,27.5625,10.0700285688869,0.24702744963360168
Wendell Moore Jr.,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET,,4.0,-0.1
Austin Reaves,39.0,7.0,17.0,0.412,3.0,10.0,0.3,0.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,4.0,4.0,17.0,8.3,-14.0,1,0,202411040DET,17.25,11.633108461759985,-0.09658626259602021
Rui Hachimura,34.0,2.0,6.0,0.333,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,8.0,6.4,-7.0,1,0,202411040DET,12.0,8.60679848185174,-0.09141982375217617
Gabe Vincent,17.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-5.0,0,0,202411040DET,0.0,5.03318138861232,-0.23716561517021403
Dalton Knecht,8.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,-8.0,0,0,202411040DET,5.0,6.1375801052125265,-0.1583152929157735
Anthony Davis,39.0,13.0,23.0,0.565,0.0,4.0,0.0,11.0,14.0,0.786,1.0,8.0,9.0,4.0,0.0,0.0,3.0,2.0,37.0,27.0,-1.0,1,0,202411040DET,35.75,23.06676061326925,-0.151051547222111
LeBron James,40.0,7.0,16.0,0.438,1.0,2.0,0.5,5.0,5.0,1.0,1.0,7.0,8.0,11.0,2.0,0.0,1.0,1.0,20.0,22.7,-16.0,1,0,202411040DET,43.25,19.92557786672241,0.19329737800784463
Max Christie,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.9,-6.0,0,0,202411040DET,-2.5,5.8159864124768506,-0.33949674194917095
Cole Swider,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET,,4.0,-0.1
Jaxson Hayes,9.0,2.0,5.0,0.4,0.0,0.0,,1.0,3.0,0.333,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,4.6,-12.0,0,0,202411040DET,5.25,5.257167431489207,-0.11028537635289457
Ron Holland,16.0,4.0,9.0,0.444,0.0,5.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,12.0,10.5,5.0,0,1,202411040DET,14.9625,6.77215822126613,0.07258154978327142
Cade Cunningham,35.0,7.0,17.0,0.412,1.0,5.0,0.2,2.0,5.0,0.4,2.0,9.0,11.0,11.0,0.0,0.0,3.0,1.0,17.0,15.1,14.0,1,1,202411040DET,40.425000000000004,14.149466454480525,0.391517287485211
D'Angelo Russell,33.0,4.0,14.0,0.286,2.0,5.0,0.4,1.0,2.0,0.5,1.0,2.0,3.0,8.0,1.0,0.0,3.0,2.0,11.0,6.5,-1.0,1,0,202411040DET,13.25,9.697487168208818,-0.11009101839727409
Bronny James,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DET,,4.094668882812501,-0.1
Cam Reddish,14.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,1.7,10.0,0,0,202411040DET,6.5,5.320932500000001,-0.08056750000000004
Jarred Vanderbilt,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DET,,4.0,-0.1
Jock Landale,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU,,5.382597056093751,-0.1
Dillon Brooks,30.0,4.0,9.0,0.444,3.0,5.0,0.6,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,9.0,1,1,202411040HOU,16.275000000000002,8.106416488757464,0.04406938011090494
Steven Adams,13.0,1.0,4.0,0.25,0.0,0.0,,2.0,4.0,0.5,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,4.0,4.2,-6.0,0,1,202411040HOU,8.137500000000001,7.0791644296875,-0.12054963281249992
Jalen Green,31.0,5.0,15.0,0.333,2.0,8.0,0.25,3.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,15.0,7.4,14.0,1,1,202411040HOU,12.075000000000001,11.85159082341734,-0.24235244717673315
Cam Whitmore,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU,,5.687236085342727,-0.1
Jae'Sean Tate,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU,,4.2451250000000025,-0.1
Jabari Smith Jr.,22.0,3.0,8.0,0.375,1.0,5.0,0.2,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,7.0,3.3,-1.0,1,1,202411040HOU,9.450000000000001,11.187970221042397,-0.2797996439234637
Amen Thompson,33.0,5.0,8.0,0.625,0.0,1.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,3.0,1.0,0.0,0.0,3.0,12.0,13.4,11.0,0,1,202411040HOU,25.462500000000002,9.55660366051189,0.2162464243737855
Jeff Green,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU,,10.538000000000002,-0.1
Tari Eason,24.0,3.0,7.0,0.429,0.0,2.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,7.0,5.4,9.0,0,1,202411040HOU,11.025,7.957437389135364,-0.08634521728910088
OG Anunoby,39.0,7.0,14.0,0.5,5.0,6.0,0.833,2.0,3.0,0.667,1.0,5.0,6.0,2.0,1.0,2.0,0.0,2.0,21.0,18.8,-5.0,1,0,202411040HOU,32.75,9.670642036617098,0.4016451396358437
Aaron Holiday,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU,,4.344956875000002,-0.1
Reed Sheppard,14.0,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.2,-2.0,0,1,202411040HOU,4.2,6.316162079862094,-0.1876725587369573
Pacome Dadiet,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU,,4.0,-0.1
Jericho Sims,15.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,-0.3,14.0,0,0,202411040HOU,4.25,4.179573767526965,-0.08568672203006641
Fred VanVleet,35.0,8.0,14.0,0.571,1.0,5.0,0.2,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,19.0,17.4,12.0,1,1,202411040HOU,28.087500000000002,12.836087238159104,0.1304330620762727
Alperen Sengun,33.0,11.0,15.0,0.733,0.0,3.0,0.0,3.0,3.0,1.0,2.0,12.0,14.0,5.0,0.0,4.0,4.0,2.0,25.0,25.4,14.0,1,1,202411040HOU,51.45,15.89356980016577,0.5979469727670581
Josh Hart,37.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,7.0,1.0,0.0,1.0,3.0,12.0,12.2,-20.0,1,0,202411040HOU,22.5,12.080426934161444,0.019770458599722596
Karl-Anthony Towns,32.0,7.0,17.0,0.412,0.0,2.0,0.0,3.0,4.0,0.75,9.0,10.0,19.0,0.0,0.0,1.0,3.0,4.0,17.0,12.9,-26.0,1,0,202411040HOU,30.25,17.578112245704357,-0.03640319482376542
Ariel Hukporti,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU,,4.1275599265625,-0.1
Jalen Brunson,42.0,9.0,24.0,0.375,2.0,4.0,0.5,9.0,9.0,1.0,1.0,2.0,3.0,8.0,1.0,0.0,1.0,2.0,29.0,21.9,-8.0,1,0,202411040HOU,30.25,15.530355410110792,0.06008796496860158
Cameron Payne,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU,,5.279216639200781,-0.1
Mikal Bridges,40.0,6.0,14.0,0.429,3.0,8.0,0.375,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,15.0,5.5,-21.0,1,0,202411040HOU,8.75,12.483822848331759,-0.3591853698166797
Tyler Kolek,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,-4.0,0,0,202411040HOU,3.0,4.227498171875,-0.12066745312499999
Jacob Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU,,4.0,-0.1
Miles McBride,26.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,-3.4,10.0,0,0,202411040HOU,-1.5,5.41897398068207,-0.2946113394038672
Ivica Zubac,36.0,6.0,17.0,0.353,0.0,0.0,,5.0,5.0,1.0,10.0,3.0,13.0,4.0,0.0,0.0,4.0,3.0,17.0,13.0,16.0,1,1,202411040LAC,28.875,11.798223679798586,0.1999528108995431
Kevin Porter Jr.,19.0,3.0,10.0,0.3,0.0,2.0,0.0,0.0,0.0,,2.0,6.0,8.0,7.0,1.0,0.0,2.0,0.0,6.0,7.3,14.0,0,1,202411040LAC,17.325,6.307850437492238,0.15630547676738143
James Harden,33.0,6.0,10.0,0.6,3.0,5.0,0.6,2.0,4.0,0.5,2.0,6.0,8.0,4.0,1.0,3.0,2.0,3.0,17.0,17.5,-12.0,1,1,202411040LAC,34.125,18.21359649809938,0.03509231160788262
Kai Jones,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,-9.0,0,1,202411040LAC,1.5750000000000002,4.123229046333535,-0.15305791317801992
Derrick Jones Jr.,21.0,4.0,10.0,0.4,2.0,6.0,0.333,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,10.0,4.7,-14.0,1,1,202411040LAC,9.7125,6.590994066014948,-0.056316474314840465
Charles Bassey,,,,,,,,,,,,,,,,,,,,,,0,0,202411040LAC,,4.0,-0.1
Kris Dunn,25.0,4.0,9.0,0.444,2.0,5.0,0.4,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,2.0,0.0,5.0,11.0,6.9,24.0,0,1,202411040LAC,13.125,6.5218791480821166,0.03627271029979556
Nicolas Batum,20.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.8,12.0,0,1,202411040LAC,3.1500000000000004,6.416212213115208,-0.2198738739164234
Kobe Brown,,,,,,,,,,,,,,,,,,,,,,0,1,202411040LAC,,4.0,-0.1
Julian Champagnie,38.0,7.0,12.0,0.583,5.0,10.0,0.5,2.0,3.0,0.667,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,21.0,16.7,-16.0,1,0,202411040LAC,29.0,6.5322003450253545,0.4513622874071823
Bones Hyland,,,,,,,,,,,,,,,,,,,,,,0,1,202411040LAC,,4.7375000000000025,-0.1
Amir Coffey,25.0,8.0,10.0,0.8,5.0,6.0,0.833,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,0.0,2.0,21.0,20.3,34.0,0,1,202411040LAC,34.9125,5.337863836564353,0.6624174108425175
Norman Powell,34.0,7.0,15.0,0.467,5.0,8.0,0.625,4.0,5.0,0.8,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,23.0,18.9,0.0,1,1,202411040LAC,29.925,9.685978463909453,0.3269696011770415
Victor Wembanyama,34.0,9.0,22.0,0.409,2.0,9.0,0.222,4.0,4.0,1.0,2.0,11.0,13.0,3.0,3.0,9.0,2.0,3.0,24.0,25.1,-21.0,1,0,202411040LAC,50.0,20.132735915385375,0.3602375746677048
Sidy Cissoko,,,,,,,,,,,,,,,,,,,,,,0,0,202411040LAC,,4.0,-0.1
Stephon Castle,19.0,4.0,10.0,0.4,0.0,3.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,11.0,7.2,-13.0,0,0,202411040LAC,9.75,6.000983492154945,-0.027533253557039283
Jordan Miller,,,,,,,,,,,,,,,,,,,,,,0,1,202411040LAC,,4.0,-0.1
Keldon Johnson,28.0,5.0,8.0,0.625,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,10.0,8.2,-17.0,0,0,202411040LAC,13.75,9.361428219700832,-0.08116677475030093
Sandro Mamukelashvili,4.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,-6.0,0,0,202411040LAC,3.0,4.0,-0.10961698412625001
Terance Mann,19.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,3.9,-20.0,1,1,202411040LAC,7.875,5.729636131035499,-0.06383102188125384
Malaki Branham,17.0,2.0,7.0,0.286,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.9,-17.0,0,0,202411040LAC,2.0,5.647805359392427,-0.21377093316508822
Jeremy Sochan,12.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,2.9,14.0,1,0,202411040LAC,7.25,9.62402506757061,-0.2636975162729607
Blake Wesley,,,,,,,,,,,,,,,,,,,,,,0,0,202411040LAC,,4.0,-0.1
Harrison Barnes,37.0,1.0,4.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,5.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,4.0,7.1,9.0,1,0,202411040LAC,13.75,7.705122559757652,-0.0031209583131877605
Zach Collins,13.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,4.1,12.0,0,0,202411040LAC,7.0,7.238567572597467,-0.1578382625831267
Chris Paul,33.0,6.0,11.0,0.545,2.0,7.0,0.286,0.0,0.0,,0.0,6.0,6.0,10.0,2.0,0.0,4.0,3.0,14.0,14.3,10.0,1,0,202411040LAC,33.0,12.227440067551441,0.2877122481258484
Thomas Bryant,12.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,2.0,0,0,202411040MIA,5.25,5.809956952711305,-0.1363330501277578
Kevin Love,,,,,,,,,,,,,,,,,,,,,,0,0,202411040MIA,,4.0,-0.1
Jaime Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,0,0,202411040MIA,,8.5638136191375,-0.1
Duncan Robinson,13.0,3.0,5.0,0.6,3.0,3.0,1.0,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,9.0,9.3,5.0,0,0,202411040MIA,17.5,6.032420558904688,0.1738649998421875
Terry Rozier,30.0,3.0,6.0,0.5,3.0,6.0,0.5,1.0,2.0,0.5,0.0,5.0,5.0,4.0,0.0,0.0,2.0,2.0,10.0,8.1,6.0,1,0,202411040MIA,18.0,9.807456537189127,0.009072728614124947
Malik Monk,24.0,6.0,11.0,0.545,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,4.4,-4.0,0,1,202411040MIA,6.825,9.301396670840953,-0.2596207855370082
Nikola Jović,12.0,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.5,-9.0,1,0,202411040MIA,3.25,6.0918543695966365,-0.20197219542601952
Kel'el Ware,,,,,,,,,,,,,,,,,,,,,,0,0,202411040MIA,,6.4703750000000015,-0.1
Pelle Larsson,25.0,4.0,6.0,0.667,3.0,5.0,0.6,2.0,3.0,0.667,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,13.0,12.6,2.0,0,0,202411040MIA,19.75,4.867948437500001,0.2876359375
Tyler Herro,33.0,9.0,18.0,0.5,5.0,11.0,0.455,4.0,5.0,0.8,0.0,6.0,6.0,3.0,0.0,1.0,4.0,2.0,27.0,17.4,-6.0,1,0,202411040MIA,29.0,11.82873990869314,0.2017871247212657
Haywood Highsmith,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,-12.0,0,0,202411040MIA,1.5,5.046369263593751,-0.19852001765625002
Keegan Murray,38.0,5.0,11.0,0.455,1.0,4.0,0.25,3.0,3.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,3.0,14.0,10.1,4.0,1,1,202411040MIA,17.85,11.007522207397649,-0.05140156998208811
Dru Smith,,,,,,,,,,,,,,,,,,,,,,0,0,202411040MIA,,4.0,-0.1
Alec Burks,12.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.9,7.0,0,0,202411040MIA,0.5,6.274809900171876,-0.28258266545312505
Domantas Sabonis,37.0,6.0,12.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,3.0,13.0,16.0,7.0,0.0,0.0,3.0,4.0,16.0,16.3,8.0,1,1,202411040MIA,40.6875,22.530766467300644,0.003458648137666165
Trey Lyles,16.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,1.5,-1.0,0,1,202411040MIA,2.8875,5.708173035625615,-0.19338249906089283
Jordan McLaughlin,10.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.9,-6.0,0,1,202411040MIA,7.3500000000000005,5.191010706598125,-0.052194221776874994
DeMar DeRozan,35.0,10.0,18.0,0.556,1.0,2.0,0.5,5.0,5.0,1.0,1.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,26.0,21.7,-2.0,1,1,202411040MIA,34.3875,13.99230758611697,0.24087294096831047
Mason Jones,,,,,,,,,,,,,,,,,,,,,,0,1,202411040MIA,,4.0,-0.1
Alex Len,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,-7.0,0,1,202411040MIA,3.1500000000000004,4.0,-0.10124999999999998
Isaac Jones,,,,,,,,,,,,,,,,,,,,,,0,1,202411040MIA,,4.0,-0.1
Keon Ellis,28.0,3.0,6.0,0.5,1.0,3.0,0.333,0.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,7.0,8.1,22.0,1,1,202411040MIA,15.75,4.763048877148438,0.18786680683593754
Josh Richardson,21.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,0.0,3.0,4.0,0.0,-3.7,-8.0,0,0,202411040MIA,-1.75,4.576241562500001,-0.26144593750000006
Colby Jones,,,,,,,,,,,,,,,,,,,,,,0,1,202411040MIA,,4.0,-0.1
De'Aaron Fox,37.0,11.0,21.0,0.524,3.0,6.0,0.5,3.0,4.0,0.75,2.0,4.0,6.0,5.0,0.0,0.0,4.0,4.0,28.0,17.8,-9.0,1,1,202411040MIA,30.450000000000003,15.735439493454791,0.05565991915658064
Bam Adebayo,35.0,7.0,15.0,0.467,0.0,1.0,0.0,2.0,5.0,0.4,3.0,5.0,8.0,5.0,3.0,4.0,0.0,1.0,16.0,19.6,-3.0,1,0,202411040MIA,32.75,16.44835188208227,0.08227661288617583
Jimmy Butler,35.0,9.0,19.0,0.474,1.0,2.0,0.5,8.0,11.0,0.727,1.0,1.0,2.0,6.0,2.0,0.0,1.0,1.0,27.0,21.9,11.0,1,0,202411040MIA,27.75,16.033272593846256,-0.029054729552964842
Doug McDermott,,,,,,,,,,,,,,,,,,,,,,0,1,202411040MIA,,4.024140800000001,-0.1
PJ Dozier,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1,-7.0,0,1,202411040MIN,0.525,4.0,-0.166875
Nickeil Alexander-Walker,21.0,1.0,6.0,0.167,1.0,3.0,0.333,3.0,4.0,0.75,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,1.7,22.0,0,1,202411040MIN,3.6750000000000003,5.980449641976494,-0.1855971035486306
Julius Randle,25.0,4.0,10.0,0.4,1.0,4.0,0.25,4.0,6.0,0.667,3.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,13.0,12.6,8.0,1,1,202411040MIN,19.1625,15.154334272532667,-0.21244245263242922
Mike Conley,23.0,4.0,8.0,0.5,3.0,5.0,0.6,0.0,0.0,,1.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,11.0,12.4,20.0,1,1,202411040MIN,24.9375,8.501443637325231,0.2522225511208007
Jaden McDaniels,22.0,3.0,10.0,0.3,1.0,5.0,0.2,2.0,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,9.0,3.9,0.0,1,1,202411040MIN,7.612500000000001,7.461193084913484,-0.15229443855613276
Anthony Edwards,29.0,6.0,11.0,0.545,4.0,6.0,0.667,5.0,7.0,0.714,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,21.0,16.7,9.0,1,1,202411040MIN,26.775000000000002,15.937703239075207,-0.050075021736528
Cody Martin,19.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,6.0,5.4,-25.0,0,0,202411040MIN,10.0,7.613616474464569,-0.09697669251403729
Tre Mann,20.0,4.0,8.0,0.5,0.0,0.0,,2.0,2.0,1.0,1.0,3.0,4.0,6.0,1.0,0.0,1.0,3.0,10.0,10.6,-29.0,0,0,202411040MIN,19.25,7.461627340623969,0.15233169599154078
Donte DiVincenzo,28.0,5.0,9.0,0.556,3.0,6.0,0.5,1.0,1.0,1.0,0.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0,14.0,11.1,33.0,0,1,202411040MIN,23.625,9.073340514469383,0.1909158919883538
Seth Curry,10.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0,0,202411040MIN,4.5,15.215798573015427,-0.599173754749418
Luka Garza,6.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,-0.5,-7.0,0,1,202411040MIN,1.05,4.0,-0.15375
Rudy Gobert,29.0,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,2.0,6.0,8.0,4.0,0.0,1.0,1.0,2.0,8.0,11.0,15.0,1,1,202411040MIN,23.625,13.903307841356273,-0.03667419147752071
Naz Reid,25.0,9.0,13.0,0.692,5.0,7.0,0.714,2.0,2.0,1.0,2.0,7.0,9.0,2.0,1.0,1.0,1.0,3.0,25.0,23.9,33.0,0,1,202411040MIN,42.0,10.088966549520125,0.6240801102320361
Joe Ingles,,,,,,,,,,,,,,,,,,,,,,0,1,202411040MIN,,4.0348074608828135,-0.1
Brandon Miller,21.0,3.0,10.0,0.3,2.0,7.0,0.286,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,10.0,4.4,-9.0,1,0,202411040MIN,7.5,10.5388002109375,-0.3002576015625
Terrence Shannon Jr.,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7,-7.0,0,1,202411040MIN,-2.625,4.0,-0.24562499999999998
Miles Bridges,25.0,4.0,13.0,0.308,1.0,6.0,0.167,1.0,2.0,0.5,1.0,5.0,6.0,4.0,0.0,0.0,1.0,1.0,10.0,5.7,-10.0,1,0,202411040MIN,11.75,11.366363470676623,-0.22799618448214448
Josh Green,25.0,3.0,6.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.8,-20.0,1,0,202411040MIN,6.0,10.479806723594844,-0.3367448194364062
Tidjane Salaün,22.0,2.0,10.0,0.2,1.0,7.0,0.143,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,-2.1,-10.0,0,0,202411040MIN,-1.0,5.150729463760313,-0.26888254017718755
Josh Minott,8.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,-7.0,0,1,202411040MIN,1.05,4.0,-0.15375
LaMelo Ball,24.0,6.0,15.0,0.4,2.0,8.0,0.25,5.0,7.0,0.714,0.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,19.0,6.9,-3.0,1,0,202411040MIN,8.0,15.69922280128276,-0.5303298702175123
Vasilije Micić,,,,,,,,,,,,,,,,,,,,,,0,0,202411040MIN,,6.232291625000001,-0.1
Nick Smith Jr.,8.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.3,7.0,0,0,202411040MIN,1.0,4.0,-0.155
KJ Simpson,6.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.4,7.0,0,0,202411040MIN,6.0,4.0,-0.02999999999999997
Jared Rhoden,6.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.4,7.0,0,0,202411040MIN,8.75,4.03875,0.03875000000000001
Rob Dillingham,8.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,3.1,-7.0,0,1,202411040MIN,4.7250000000000005,4.0,-0.06187499999999997
Grant Williams,21.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,5.0,4.8,-17.0,0,0,202411040MIN,9.0,7.435421466223587,-0.1147580795602737
Taj Gibson,16.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,5.2,-4.0,1,0,202411040MIN,9.75,4.06375,0.06375000000000003
Moussa Diabaté,11.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.6,-1.0,0,0,202411040MIN,5.75,4.036962687499999,-0.03969981249999996
Deni Avdija,20.0,2.0,5.0,0.4,0.0,1.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,3.0,0.0,0.0,0.0,2.0,7.0,7.8,-7.0,1,1,202411040NOP,15.75,9.017991273013209,-0.012627861032035892
Karlo Matković,,,,,,,,,,,,,,,,,,,,,,0,0,202411040NOP,,4.0,-0.1
